,id,raw_text,vw_text
116,doc_116,as i entered my cabin my pa said '' happy b'day boss !!'' i felt special she askd me 4 lunch after lunch she invited me to her apartment we went there,doc_116 |@text as:1 i:2 entered:1 my:2 cabin:1 pa:1 said:1 '':1 happy:1 b'day:1 boss:1 !!'':1 felt:1 special:1 she:2 askd:1 me:2 4:1 lunch:2 after:1 invited:1 to:1 her:1 apartment:1 we:1 went:1 there:1
117,doc_117,you are a winner u have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,doc_117 |@text you:1 are:1 a:3 winner:1 u:1 have:1 been:1 specially:1 selected:1 2:2 receive:1 £1000:1 or:1 4*:1 holiday:1 (flights:1 inc):1 speak:1 to:1 live:1 operator:1 claim:1 0871277810910p/min:1 (18+):1
118,doc_118,goodo! yes we must speak friday - egg-potato ratio for tortilla needed! ,doc_118 |@text goodo!:1 yes:1 we:1 must:1 speak:1 friday:1 -:1 egg-potato:1 ratio:1 for:1 tortilla:1 needed!:1
119,doc_119,hmmmy uncle just informed me that he's paying the school directly so pls buy food,doc_119 |@text hmmmy:1 uncle:1 just:1 informed:1 me:1 that:1 he's:1 paying:1 the:1 school:1 directly:1 so:1 pls:1 buy:1 food:1
120,doc_120,private! your 2004 account statement for 07742676969 shows 786 unredeemed bonus points to claim call 08719180248 identifier code 45239 expires,doc_120 |@text private!:1 your:1 2004:1 account:1 statement:1 for:1 07742676969:1 shows:1 786:1 unredeemed:1 bonus:1 points:1 to:1 claim:1 call:1 08719180248:1 identifier:1 code:1 45239:1 expires:1
121,doc_121,urgent! your mobile no was awarded £2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline 09064019788 box42wr29c 150ppm,doc_121 |@text urgent!:1 your:1 mobile:1 no:1 was:1 awarded:1 £2000:1 bonus:1 caller:1 prize:1 on:1 5/9/03:1 this:1 is:1 our:1 final:1 try:1 to:1 contact:1 u!:1 call:1 from:1 landline:1 09064019788:1 box42wr29c:1 150ppm:1
122,doc_122,here is my new address -apples&pairs&all that malarky,doc_122 |@text here:1 is:1 my:1 new:1 address:1 -apples&pairs&all:1 that:1 malarky:1
123,doc_123,todays voda numbers ending 7548 are selected to receive a $350 award if you have a match please call 08712300220 quoting claim code 4041 standard rates app,doc_123 |@text todays:1 voda:1 numbers:1 ending:1 7548:1 are:1 selected:1 to:1 receive:1 a:2 $350:1 award:1 if:1 you:1 have:1 match:1 please:1 call:1 08712300220:1 quoting:1 claim:1 code:1 4041:1 standard:1 rates:1 app:1
124,doc_124,i am going to sao mu today will be done only at 12 ,doc_124 |@text i:1 am:1 going:1 to:1 sao:1 mu:1 today:1 will:1 be:1 done:1 only:1 at:1 12:1
125,doc_125,ü predict wat time ü'll finish buying?,doc_125 |@text ü:1 predict:1 wat:1 time:1 ü'll:1 finish:1 buying?:1
126,doc_126,good stuff will do,doc_126 |@text good:1 stuff:1 will:1 do:1
127,doc_127,just so that you knowyetunde hasn't sent money yet i just sent her a text not to bother sending so its over you dont have to involve yourself in anything i shouldn't have imposed anything on you in the first place so for that i apologise,doc_127 |@text just:2 so:3 that:2 you:3 knowyetunde:1 hasn't:1 sent:2 money:1 yet:1 i:3 her:1 a:1 text:1 not:1 to:2 bother:1 sending:1 its:1 over:1 dont:1 have:2 involve:1 yourself:1 in:2 anything:2 shouldn't:1 imposed:1 on:1 the:1 first:1 place:1 for:1 apologise:1
128,doc_128,are you there in room,doc_128 |@text are:1 you:1 there:1 in:1 room:1
129,doc_129,hey girl how r u? hope u r well me an del r bak! again long time no c! give me a call sum time from lucyxx,doc_129 |@text hey:1 girl:1 how:1 r:3 u?:1 hope:1 u:1 well:1 me:2 an:1 del:1 bak!:1 again:1 long:1 time:2 no:1 c!:1 give:1 a:1 call:1 sum:1 from:1 lucyxx:1
130,doc_130,kk)how much does it cost?,doc_130 |@text kk)how:1 much:1 does:1 it:1 cost?:1
131,doc_131,i'm home,doc_131 |@text i'm:1 home:1
132,doc_132,dear will call tmorrowpls accomodate,doc_132 |@text dear:1 will:1 call:1 tmorrowpls:1 accomodate:1
133,doc_133,first answer my question,doc_133 |@text first:1 answer:1 my:1 question:1
134,doc_134,sunshine quiz wkly q! win a top sony dvd player if u know which country the algarve is in? txt ansr to 82277 £150 sptyrone,doc_134 |@text sunshine:1 quiz:1 wkly:1 q!:1 win:1 a:1 top:1 sony:1 dvd:1 player:1 if:1 u:1 know:1 which:1 country:1 the:1 algarve:1 is:1 in?:1 txt:1 ansr:1 to:1 82277:1 £150:1 sptyrone:1
135,doc_135,want 2 get laid tonight? want real dogging locations sent direct 2 ur mob? join the uk's largest dogging network bt txting gravel to 69888! nt ec2a 31pmsg@150p,doc_135 |@text want:2 2:2 get:1 laid:1 tonight?:1 real:1 dogging:2 locations:1 sent:1 direct:1 ur:1 mob?:1 join:1 the:1 uk's:1 largest:1 network:1 bt:1 txting:1 gravel:1 to:1 69888!:1 nt:1 ec2a:1 31pmsg@150p:1
136,doc_136,i only haf msn it's yijue@hotmailcom,doc_136 |@text i:1 only:1 haf:1 msn:1 it's:1 yijue@hotmailcom:1
137,doc_137,he is there you call and meet him,doc_137 |@text he:1 is:1 there:1 you:1 call:1 and:1 meet:1 him:1
138,doc_138,no no i will check all rooms befor activities,doc_138 |@text no:2 i:1 will:1 check:1 all:1 rooms:1 befor:1 activities:1
139,doc_139,you'll not rcv any more msgs from the chat svc for free hardcore services text go to 69988 if u get nothing u must age verify with yr network & try again,doc_139 |@text you'll:1 not:1 rcv:1 any:1 more:1 msgs:1 from:1 the:1 chat:1 svc:1 for:1 free:1 hardcore:1 services:1 text:1 go:1 to:1 69988:1 if:1 u:2 get:1 nothing:1 must:1 age:1 verify:1 with:1 yr:1 network:1 &:1 try:1 again:1
140,doc_140,got c i lazy to type i forgot ü in lect i saw a pouch but like not v nice,doc_140 |@text got:1 c:1 i:3 lazy:1 to:1 type:1 forgot:1 ü:1 in:1 lect:1 saw:1 a:1 pouch:1 but:1 like:1 not:1 v:1 nice:1
141,doc_141,k text me when you're on the way,doc_141 |@text k:1 text:1 me:1 when:1 you're:1 on:1 the:1 way:1
142,doc_142,sir waiting for your mail,doc_142 |@text sir:1 waiting:1 for:1 your:1 mail:1
143,doc_143,"a swt thought ""nver get tired of doing little things 4 lovable persons"" cozsomtimes those little things occupy d biggest part in their hearts gud ni8","doc_143 |@text a:1 swt:1 thought:1 ""nver:1 get:1 tired:1 of:1 doing:1 little:2 things:2 4:1 lovable:1 persons"":1 cozsomtimes:1 those:1 occupy:1 d:1 biggest:1 part:1 in:1 their:1 hearts:1 gud:1 ni8:1"
144,doc_144,i know you are can you pls open the back?,doc_144 |@text i:1 know:1 you:2 are:1 can:1 pls:1 open:1 the:1 back?:1
145,doc_145,yes see ya not on the dot,doc_145 |@text yes:1 see:1 ya:1 not:1 on:1 the:1 dot:1
146,doc_146,whats the staff name who is taking class for us?,doc_146 |@text whats:1 the:1 staff:1 name:1 who:1 is:1 taking:1 class:1 for:1 us?:1
147,doc_147,freemsg why haven't you replied to my text? i'm randy sexy female and live local luv to hear from u netcollex ltd 08700621170150p per msg reply stop to end,doc_147 |@text freemsg:1 why:1 haven't:1 you:1 replied:1 to:3 my:1 text?:1 i'm:1 randy:1 sexy:1 female:1 and:1 live:1 local:1 luv:1 hear:1 from:1 u:1 netcollex:1 ltd:1 08700621170150p:1 per:1 msg:1 reply:1 stop:1 end:1
148,doc_148,ummmawill call after check inour life will begin from qatar so pls pray very hard,doc_148 |@text ummmawill:1 call:1 after:1 check:1 inour:1 life:1 will:1 begin:1 from:1 qatar:1 so:1 pls:1 pray:1 very:1 hard:1
149,doc_149,ki deleted my contact that why?,doc_149 |@text ki:1 deleted:1 my:1 contact:1 that:1 why?:1
150,doc_150,sindu got job in birla soft ,doc_150 |@text sindu:1 got:1 job:1 in:1 birla:1 soft:1
151,doc_151,the wine is flowing and i'm i have nevering,doc_151 |@text the:1 wine:1 is:1 flowing:1 and:1 i'm:1 i:1 have:1 nevering:1
152,doc_152,yup i thk cine is better cos no need 2 go down 2 plaza mah,doc_152 |@text yup:1 i:1 thk:1 cine:1 is:1 better:1 cos:1 no:1 need:1 2:2 go:1 down:1 plaza:1 mah:1
153,doc_153,ok ur typical reply,doc_153 |@text ok:1 ur:1 typical:1 reply:1
154,doc_154,as per your request 'melle melle (oru minnaminunginte nurungu vettam)' has been set as your callertune for all callers press *9 to copy your friends callertune,doc_154 |@text as:2 per:1 your:3 request:1 'melle:1 melle:1 (oru:1 minnaminunginte:1 nurungu:1 vettam)':1 has:1 been:1 set:1 callertune:2 for:1 all:1 callers:1 press:1 *9:1 to:1 copy:1 friends:1
155,doc_155,you are everywhere dirt on the floor the windows even on my shirt and sometimes when i open my mouth you are all that comes flowing out i dream of my world without you then half my chores are out too a time of joy for me lots of tv shows ill see but i guess like all things you just must exist like rain hail and mist and when my time here is done you and i become one,doc_155 |@text you:5 are:3 everywhere:1 dirt:1 on:2 the:2 floor:1 windows:1 even:1 my:5 shirt:1 and:4 sometimes:1 when:2 i:4 open:1 mouth:1 all:2 that:1 comes:1 flowing:1 out:2 dream:1 of:3 world:1 without:1 then:1 half:1 chores:1 too:1 a:1 time:2 joy:1 for:1 me:1 lots:1 tv:1 shows:1 ill:1 see:1 but:1 guess:1 like:2 things:1 just:1 must:1 exist:1 rain:1 hail:1 mist:1 here:1 is:1 done:1 become:1 one:1
156,doc_156,aaooooright are you at work?,doc_156 |@text aaooooright:1 are:1 you:1 at:1 work?:1
157,doc_157,i'm leaving my house now,doc_157 |@text i'm:1 leaving:1 my:1 house:1 now:1
158,doc_158,hello my love what are you doing? did you get to that interview today? are you you happy? are you being a good boy? do you think of me?are you missing me ?,doc_158 |@text hello:1 my:1 love:1 what:1 are:3 you:7 doing?:1 did:1 get:1 to:1 that:1 interview:1 today?:1 happy?:1 being:1 a:1 good:1 boy?:1 do:1 think:1 of:1 me?are:1 missing:1 me:1 ?:1
159,doc_159,customer service annoncement you have a new years delivery waiting for you please call 07046744435 now to arrange delivery,doc_159 |@text customer:1 service:1 annoncement:1 you:2 have:1 a:1 new:1 years:1 delivery:2 waiting:1 for:1 please:1 call:1 07046744435:1 now:1 to:1 arrange:1
160,doc_160,you are a winner u have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,doc_160 |@text you:1 are:1 a:3 winner:1 u:1 have:1 been:1 specially:1 selected:1 2:2 receive:1 £1000:1 cash:1 or:1 4*:1 holiday:1 (flights:1 inc):1 speak:1 to:1 live:1 operator:1 claim:1 0871277810810:1
161,doc_161,keep yourself safe for me because i need you and i miss you already and i envy everyone that see's you in real life,doc_161 |@text keep:1 yourself:1 safe:1 for:1 me:1 because:1 i:3 need:1 you:3 and:2 miss:1 already:1 envy:1 everyone:1 that:1 see's:1 in:1 real:1 life:1
162,doc_162,new car and house for my parents)i have only new job in hand),doc_162 |@text new:2 car:1 and:1 house:1 for:1 my:1 parents)i:1 have:1 only:1 job:1 in:1 hand):1
163,doc_163,i'm so in love with you i'm excited each day i spend with you you make me so happy,doc_163 |@text i'm:2 so:2 in:1 love:1 with:2 you:3 excited:1 each:1 day:1 i:1 spend:1 make:1 me:1 happy:1
164,doc_164,-pls stop bootydelious (32/f) is inviting you to be her friend reply yes-434 or no-434 see her wwwsmsac/u/bootydelious stop? send stop frnd to 62468,doc_164 |@text -pls:1 stop:2 bootydelious:1 (32/f):1 is:1 inviting:1 you:1 to:2 be:1 her:2 friend:1 reply:1 yes-434:1 or:1 no-434:1 see:1 wwwsmsac/u/bootydelious:1 stop?:1 send:1 frnd:1 62468:1
165,doc_165,bangbabes ur order is on the way u should receive a service msg 2 download ur content if u do not goto wap bangb tv on ur mobile internet/service menu,doc_165 |@text bangbabes:1 ur:3 order:1 is:1 on:2 the:1 way:1 u:2 should:1 receive:1 a:1 service:1 msg:1 2:1 download:1 content:1 if:1 do:1 not:1 goto:1 wap:1 bangb:1 tv:1 mobile:1 internet/service:1 menu:1
166,doc_166,i place all ur points on e cultures module already,doc_166 |@text i:1 place:1 all:1 ur:1 points:1 on:1 e:1 cultures:1 module:1 already:1
167,doc_167,urgent! we are trying to contact you last weekends draw shows that you have won a £900 prize guaranteed call 09061701939 claim code s89 valid 12hrs only,doc_167 |@text urgent!:1 we:1 are:1 trying:1 to:1 contact:1 you:2 last:1 weekends:1 draw:1 shows:1 that:1 have:1 won:1 a:1 £900:1 prize:1 guaranteed:1 call:1 09061701939:1 claim:1 code:1 s89:1 valid:1 12hrs:1 only:1
168,doc_168,hi frnd which is best way to avoid missunderstding wit our beloved one's?,doc_168 |@text hi:1 frnd:1 which:1 is:1 best:1 way:1 to:1 avoid:1 missunderstding:1 wit:1 our:1 beloved:1 one's?:1
169,doc_169,great escape i fancy the bridge but needs her lager see you tomo ,doc_169 |@text great:1 escape:1 i:1 fancy:1 the:1 bridge:1 but:1 needs:1 her:1 lager:1 see:1 you:1 tomo:1
170,doc_170,yes )it completely in out of form)clark also utter waste,doc_170 |@text yes:1 )it:1 completely:1 in:1 out:1 of:1 form)clark:1 also:1 utter:1 waste:1
171,doc_171,sir i need axis bank account no and bank address,doc_171 |@text sir:1 i:1 need:1 axis:1 bank:2 account:1 no:1 and:1 address:1
172,doc_172,hmmm thk sure got time to hop ard ya can go 4 free abt muz call u to discuss liao ,doc_172 |@text hmmm:1 thk:1 sure:1 got:1 time:1 to:2 hop:1 ard:1 ya:1 can:1 go:1 4:1 free:1 abt:1 muz:1 call:1 u:1 discuss:1 liao:1
173,doc_173,what time you coming down later? ,doc_173 |@text what:1 time:1 you:1 coming:1 down:1 later?:1
174,doc_174,bloody hell cant believe you forgot my surname mr  ill give u a clue its spanish and begins with m ,doc_174 |@text bloody:1 hell:1 cant:1 believe:1 you:1 forgot:1 my:1 surname:1 mr:1 ill:1 give:1 u:1 a:1 clue:1 its:1 spanish:1 and:1 begins:1 with:1 m:1
175,doc_175,well i'm gonna finish my bath now have a goodfine night,doc_175 |@text well:1 i'm:1 gonna:1 finish:1 my:1 bath:1 now:1 have:1 a:1 goodfine:1 night:1
176,doc_176,let me know when you've got the money so carlos can make the call,doc_176 |@text let:1 me:1 know:1 when:1 you've:1 got:1 the:2 money:1 so:1 carlos:1 can:1 make:1 call:1
177,doc_177,u still going to the mall?,doc_177 |@text u:1 still:1 going:1 to:1 the:1 mall?:1
178,doc_178,turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt;  so feel free to go ahead and smoke that $ &lt;#&gt;  worth,doc_178 |@text turns:1 out:1 my:1 friends:1 are:1 staying:1 for:1 the:1 whole:1 show:1 and:2 won't:1 be:1 back:1 til:1 ~:1 &lt;#&gt;:2 so:1 feel:1 free:1 to:1 go:1 ahead:1 smoke:1 that:1 $:1 worth:1
179,doc_179,text her if she doesnt reply let me know so i can have her log in,doc_179 |@text text:1 her:2 if:1 she:1 doesnt:1 reply:1 let:1 me:1 know:1 so:1 i:1 can:1 have:1 log:1 in:1
180,doc_180,hi! you just spoke to maneesha v we'd like to know if you were satisfied with the experience reply toll free with yes or no,doc_180 |@text hi!:1 you:2 just:1 spoke:1 to:2 maneesha:1 v:1 we'd:1 like:1 know:1 if:1 were:1 satisfied:1 with:2 the:1 experience:1 reply:1 toll:1 free:1 yes:1 or:1 no:1
181,doc_181,you lifted my hopes with the offer of money i am in need especially when the end of the month approaches and it hurts my studying anyways have a gr8 weekend,doc_181 |@text you:1 lifted:1 my:2 hopes:1 with:1 the:3 offer:1 of:2 money:1 i:1 am:1 in:1 need:1 especially:1 when:1 end:1 month:1 approaches:1 and:1 it:1 hurts:1 studying:1 anyways:1 have:1 a:1 gr8:1 weekend:1
182,doc_182,lol no u can trust me,doc_182 |@text lol:1 no:1 u:1 can:1 trust:1 me:1
183,doc_183,ok i am a gentleman and will treat you with dignity and respect,doc_183 |@text ok:1 i:1 am:1 a:1 gentleman:1 and:2 will:1 treat:1 you:1 with:1 dignity:1 respect:1
184,doc_184,he will you guys close?,doc_184 |@text he:1 will:1 you:1 guys:1 close?:1
185,doc_185,going on nothing greatbye,doc_185 |@text going:1 on:1 nothing:1 greatbye:1
186,doc_186,hello handsome ! are you finding that job ? not being lazy ? working towards getting back that net for mummy ? where's my boytoy now ? does he miss me ?,doc_186 |@text hello:1 handsome:1 !:1 are:1 you:1 finding:1 that:2 job:1 ?:5 not:1 being:1 lazy:1 working:1 towards:1 getting:1 back:1 net:1 for:1 mummy:1 where's:1 my:1 boytoy:1 now:1 does:1 he:1 miss:1 me:1
187,doc_187,haha awesome be there in a minute,doc_187 |@text haha:1 awesome:1 be:1 there:1 in:1 a:1 minute:1
188,doc_188,please call our customer service representative on freephone 0808 145 4742 between 9am-11pm as you have won a guaranteed £1000 cash or £5000 prize!,doc_188 |@text please:1 call:1 our:1 customer:1 service:1 representative:1 on:1 freephone:1 0808:1 145:1 4742:1 between:1 9am-11pm:1 as:1 you:1 have:1 won:1 a:1 guaranteed:1 £1000:1 cash:1 or:1 £5000:1 prize!:1
189,doc_189,have you got xmas radio times if not i will get it now,doc_189 |@text have:1 you:1 got:1 xmas:1 radio:1 times:1 if:1 not:1 i:1 will:1 get:1 it:1 now:1
190,doc_190,i jus reached home i go bathe first but my sis using net tell u when she finishes k,doc_190 |@text i:2 jus:1 reached:1 home:1 go:1 bathe:1 first:1 but:1 my:1 sis:1 using:1 net:1 tell:1 u:1 when:1 she:1 finishes:1 k:1
191,doc_191,are you unique enough? find out from 30th august wwwareyouuniquecouk,doc_191 |@text are:1 you:1 unique:1 enough?:1 find:1 out:1 from:1 30th:1 august:1 wwwareyouuniquecouk:1
192,doc_192,i'm sorry i've joined the league of people that dont keep in touch you mean a great deal to me you have been a friend at all times even at great personal cost do have a great week|,doc_192 |@text i'm:1 sorry:1 i've:1 joined:1 the:1 league:1 of:1 people:1 that:1 dont:1 keep:1 in:1 touch:1 you:2 mean:1 a:3 great:3 deal:1 to:1 me:1 have:2 been:1 friend:1 at:2 all:1 times:1 even:1 personal:1 cost:1 do:1 week|:1
193,doc_193,hi )finally i completed the course),doc_193 |@text hi:1 )finally:1 i:1 completed:1 the:1 course):1
194,doc_194,it will stop on itself i however suggest she stays with someone that will be able to give ors for every stool,doc_194 |@text it:1 will:2 stop:1 on:1 itself:1 i:1 however:1 suggest:1 she:1 stays:1 with:1 someone:1 that:1 be:1 able:1 to:1 give:1 ors:1 for:1 every:1 stool:1
195,doc_195,how are you doing? hope you've settled in for the new school year just wishin you a gr8 day,doc_195 |@text how:1 are:1 you:2 doing?:1 hope:1 you've:1 settled:1 in:1 for:1 the:1 new:1 school:1 year:1 just:1 wishin:1 a:1 gr8:1 day:1
196,doc_196,gud mrng dear hav a nice day,doc_196 |@text gud:1 mrng:1 dear:1 hav:1 a:1 nice:1 day:1
197,doc_197,did u got that persons story,doc_197 |@text did:1 u:1 got:1 that:1 persons:1 story:1
198,doc_198,is your hamster dead? hey so tmr i meet you at 1pm orchard mrt? ,doc_198 |@text is:1 your:1 hamster:1 dead?:1 hey:1 so:1 tmr:1 i:1 meet:1 you:1 at:1 1pm:1 orchard:1 mrt?:1
199,doc_199,hi its kate how is your evening? i hope i can see you tomorrow for a bit but i have to bloody babyjontet! txt back if u can ) xxx,doc_199 |@text hi:1 its:1 kate:1 how:1 is:1 your:1 evening?:1 i:3 hope:1 can:2 see:1 you:1 tomorrow:1 for:1 a:1 bit:1 but:1 have:1 to:1 bloody:1 babyjontet!:1 txt:1 back:1 if:1 u:1 ):1 xxx:1
200,doc_200,found it enc  &lt;#&gt;  where you at?,doc_200 |@text found:1 it:1 enc:1 &lt;#&gt;:1 where:1 you:1 at?:1
201,doc_201,i sent you  &lt;#&gt;  bucks,doc_201 |@text i:1 sent:1 you:1 &lt;#&gt;:1 bucks:1
202,doc_202,hello darlin ive finished college now so txt me when u finish if u can love kate xxx,doc_202 |@text hello:1 darlin:1 ive:1 finished:1 college:1 now:1 so:1 txt:1 me:1 when:1 u:2 finish:1 if:1 can:1 love:1 kate:1 xxx:1
203,doc_203,your account has been refilled successfully by inr  &lt;decimal&gt;  your keralacircle prepaid account balance is rs  &lt;decimal&gt;  your transaction id is kr &lt;#&gt; ,doc_203 |@text your:3 account:2 has:1 been:1 refilled:1 successfully:1 by:1 inr:1 &lt;decimal&gt;:2 keralacircle:1 prepaid:1 balance:1 is:2 rs:1 transaction:1 id:1 kr:1 &lt;#&gt;:1
